,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
138,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFOA,70.9,,
139,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFPES,10.0,,
140,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,True,PFPEA,6.7,,
141,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFTEDA,0.0,,
142,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFTRDA,0.0,,
143,FA95492-2,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFUNA,0.0,,
144,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,4:2FTS,0.0,,
145,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,6:2FTS,0.0,,
146,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,8:2FTS,0.0,,
147,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,NETFOSAA,0.0,,
148,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,8.0,537,False,NMEFOSAA,0.0,,
149,FA95492-1,Little Rock AFB,DoD,,,2022-05-04,,,,,,ng/L,drinking water,Arkansas,,,,4.0,537,False,PFBS,0.0,,
