,sample_id,sampling_location,data_source,latitude,longitude,sampling_date,pws_id,water_system_name,population,well_type,well_depth,units,source_type,state,city,county,MRL,DL,analytical_methods,is_detected,analyte,concentration,pfas_total,note
99,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,NETFOSAA,0.0,,
100,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,False,NMEFOSAA,0.0,,
101,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,8.3,QSM_B15,True,PFBA,15.5,,
102,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFBS,21.3,,
103,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDA,0.0,,
104,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDOA,0.0,,
105,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFDS,0.0,,
106,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHPA,13.0,,
107,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHPS,4.7,,
108,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXA,33.0,,
109,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,True,PFHXS,409.0,,
110,FA91682-1,Tinker AFB,DoD,,,2021-12-13,,,,,,ng/L,drinking water,Oklahoma,,,,4.2,QSM_B15,False,PFNA,0.0,,
